,satz,id,party,period,date,name,redner_id,discussion_title,Sentiment_Label,Sentiment_Score,topic
361064,"Deswegen wird die neue Bundesregierung alle Mittel eines freiheitlichen und demokratischen Rechtsstaats nutzen, um solche Straftaten konsequent zu ahnden und zu verfolgen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999910593032836,103_hanau_opfer_unvar_rassismus
361065,So hat der Bundesjustizminister gemeinsam mit der Bundesinnenministerin die Gangart gegenüber Plattformen wie Telegram deutlich verschärft.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.999983549118042,103_hanau_opfer_unvar_rassismus
361066,"Es steht eben nicht im Belieben eines Unternehmens, ob es sich an deutsches Recht halten möchte oder nicht, ob Straftaten verfolgt werden oder nicht.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9929940104484558,103_hanau_opfer_unvar_rassismus
361067,"Und deswegen werden wir uns darüber hinaus als Bundesregierung gemeinsam mit der französischen Ratspräsidentschaft dafür einsetzen, über den Digital Services Act zeitnah ein effektives rechtsstaatliches Instrument der Plattformregulierung in Europa zu etablieren.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999910593032836,103_hanau_opfer_unvar_rassismus
361068,"Wir müssen den Fahndungsdruck im Netz erhöhen, damit diejenigen, die sich dort strafbar machen, das nicht mehr in der Gewissheit tun können, dass ihnen keine Konsequenzen drohen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999895095825196,103_hanau_opfer_unvar_rassismus
361069,"Die Praxis zeigt: In der Regel fehlen den Behörden nicht die Befugnisse, sondern die Kapazitäten, um Straftaten zu verfolgen.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9915416836738586,103_hanau_opfer_unvar_rassismus
361070,"Deswegen sind auch die Länder in der Verantwortung, beispielsweise Internetstreifen einzurichten, die hier einen ganz wichtigen Beitrag leisten können.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.999991536140442,103_hanau_opfer_unvar_rassismus
361071,"Aber bei allem, was getan worden ist und was noch zu tun ist, müssen wir ehrlich sein: In einer offenen, freien Gesellschaft werden wir Anschläge nie ganz verhindern können.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.938864529132843,103_hanau_opfer_unvar_rassismus
361072,"Die Betroffenen – letzter Satz – haben aber den berechtigten Anspruch, dass wir aus Fehlern lernen und Konsequenzen ziehen, dass der Tod dieser Menschen, dieser schlimme Tod, nicht umsonst war, nicht nur eine Mahnung ist, sondern dass er ein Auftrag bleibt.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.999800145626068,103_hanau_opfer_unvar_rassismus
361073,Vielen herzlichen Dank.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,positive,0.9767504334449768,103_hanau_opfer_unvar_rassismus
361074,"Vielen Dank, Herr Staatssekretär.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,negative,0.7103140354156494,103_hanau_opfer_unvar_rassismus
361075,– Ich war schuldlos an dieser kurzen Unterbrechung.,ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999394416809082,103_hanau_opfer_unvar_rassismus
361076,"Nächste Rednerin ist die Kollegin Janine Wissler, Fraktion Die Linke.",ID201607400,FDP,18,2022-02-16,Benjamin Strasser,11004908,Zusatzpunkt 1 2022-02-16,neutral,0.9999773502349854,103_hanau_opfer_unvar_rassismus
361077,Herr Präsident!,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,positive,0.9265120029449464,103_hanau_opfer_unvar_rassismus
361078,Meine Damen und Herren!,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,positive,0.9714415073394777,103_hanau_opfer_unvar_rassismus
361079,Am 19.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,positive,0.9259406924247742,103_hanau_opfer_unvar_rassismus
361080,"Februar 2020 wurden in Hanau neun Menschen aus rassistischen Motiven ermordet: Ferhat Unvar, Hamza Kurtović, Said Nesar Hashemi, Vili Viorel Păun, Mercedes Kierpacz, Kaloyan Velkov, Fatih Saraçoğlu, Sedat Gürbüz und Gökhan Gültekin.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.99998676776886,103_hanau_opfer_unvar_rassismus
361081,Danach tötete der Mörder seine Mutter und sich selbst.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999990463256836,103_hanau_opfer_unvar_rassismus
361082,"In wenigen Minuten starben neun junge Menschen, die ihren Abend mit Freunden verbrachten, die gearbeitet haben oder sich etwas zu essen gekauft haben: Morde, so wahllos und doch so gezielt, weil der Täter Menschen mit Migrationsgeschichte töten wollte.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999873638153076,103_hanau_opfer_unvar_rassismus
361083,Das war sein Motiv.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9939979314804076,103_hanau_opfer_unvar_rassismus
361084,"Unsere Solidarität gilt den Angehörigen der Opfer, unsere Solidarität gilt den Überlebenden von Hanau.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999815225601196,103_hanau_opfer_unvar_rassismus
361085,Hanau ist kein Einzelfall und rechter Terror kein neues Phänomen.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,negative,0.9263582229614258,103_hanau_opfer_unvar_rassismus
361086,"Das Oktoberfest-Attentat, Rostock, Mölln und Solingen, die Mordserie des NSU, München, der Mord an Walter Lübcke, der Anschlag auf die Synagoge in Halle, Hanau – über 200 Menschen wurden seit 1990 durch rechte Gewalt getötet.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999651908874512,103_hanau_opfer_unvar_rassismus
361087,"Immer wieder trauern Familien, fühlen sich Menschen schutzlos, werden Opfer, verdächtigt.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9998157620429992,103_hanau_opfer_unvar_rassismus
361088,"Erinnern wir uns an den Umgang mit den Familien der NSU-Opfer, die kriminalisiert wurden, statt Hilfe zu erfahren, weil man nicht glauben wollte, dass die Täter rechte Terroristen sind.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9933223128318788,103_hanau_opfer_unvar_rassismus
361089,"Rechter Terror und rechte Netzwerke wurden viel zu lange verharmlost und nicht ernst genommen, und die Opferfamilien von Hanau fordern Erinnerung, Gerechtigkeit, Aufklärung und Konsequenzen – Erinnerung, damit die Tat und die Namen der Opfer nicht vergessen werden.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9972680807113647,103_hanau_opfer_unvar_rassismus
361090,Es darf keinen Schlussstrich geben.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9997615218162536,103_hanau_opfer_unvar_rassismus
361091,"Aufklärung heißt, Fehler der Behörden im Vorfeld und in der Tatnacht zu untersuchen.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999903440475464,103_hanau_opfer_unvar_rassismus
361092,"Armin Kurtović, Hamzas Vater, vermutet, dass vieles anders gelaufen wäre, wenn die Opfer Stefan und Marie geheißen und in Waldis Bierkeller statt in einer Shishabar gesessen hätten.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999987006187439,103_hanau_opfer_unvar_rassismus
361093,Wäre auch ein schwerverletzter Deutscher ohne Migrationshintergrund von der Polizei als Erstes nach seinem Ausweis gefragt und die Abfahrt des Krankenwagens verzögert worden?,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9904912114143372,103_hanau_opfer_unvar_rassismus
361094,Die Initiative „19.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,negative,0.7608246803283691,103_hanau_opfer_unvar_rassismus
361095,"Februar“ und die Angehörigen haben versucht, den Verlauf der Tatnacht zu rekonstruieren.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999734163284302,103_hanau_opfer_unvar_rassismus
361096,Sie stießen auf viele Ungereimtheiten und sprechen von einer Kette des Versagens.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999878406524658,103_hanau_opfer_unvar_rassismus
361097,"Warum besaß der Täter legal Waffen, obwohl er auffällig war?",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9987671375274658,103_hanau_opfer_unvar_rassismus
361098,"Warum liefen in der Nacht Notrufe ins Leere, auch die von Vili Viorel Păun, der den Täter verfolgt hat, der Menschen schützen wollte und dabei ermordet wurde?",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999682068824768,103_hanau_opfer_unvar_rassismus
361099,"Welche Rolle spielt der Vater des Täters, der das rassistische Weltbild seines Sohnes teilt, der die Tatwaffen zurückverlangt hat und der weiterhin in der Nachbarschaft der Opferfamilien wohnt?",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999805510044098,103_hanau_opfer_unvar_rassismus
361100,"Warum gab es nach der Tat Gefährderansprachen an die Opferfamilien, warum keine Gefährdetenansprachen?",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9932467937469482,103_hanau_opfer_unvar_rassismus
361101,"Diese Fragen quälen die Familien seit zwei Jahren, und in Hessen wird versucht, in einem Untersuchungsausschuss diese Fragen jetzt in Teilen zu beantworten.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999964714050293,103_hanau_opfer_unvar_rassismus
361102,"Solange diese Fragen nicht beantwortet sind, Fehler und Verantwortung nicht benannt sind, kommen die Familien nicht zur Ruhe.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9998314380645752,103_hanau_opfer_unvar_rassismus
361103,"Und sie haben ein Recht auf Aufklärung, sie haben ein Recht auf Konsequenzen und auf Unterstützung, meine Damen und Herren.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9764388799667358,103_hanau_opfer_unvar_rassismus
361104,"Wer rechte Gewalt und rechten Terror beenden will, der muss die rechten Netzwerke erkennen, der muss die Szene konsequent entwaffnen.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9800806045532228,103_hanau_opfer_unvar_rassismus
361105,Es muss Schluss sein mit dem Gerede von Einzelfällen und Einzeltätern.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999818742275238,103_hanau_opfer_unvar_rassismus
361106,"Und wir müssen den strukturellen, den alltäglichen Rassismus auf allen gesellschaftlichen Ebenen und auch in staatlichen Institutionen bekämpfen.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999986171722412,103_hanau_opfer_unvar_rassismus
361107,"Rassismus, Antisemitismus und Antiziganismus dürfen keinen Platz haben.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9997410178184508,103_hanau_opfer_unvar_rassismus
361108,"Und hören wir den Menschen zu, wenn sie erzählen, wie entwürdigend es ist, immer und immer wieder anlasslos in Polizeikontrollen zu kommen, wie schwierig es ist, mit einem nichtdeutschen Namen eine Wohnung zu finden, dass man bei der Polizei oft nicht ernst genommen wird oder sogar verdächtigt wird, wenn man doch Hilfe sucht.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,negative,0.994659960269928,103_hanau_opfer_unvar_rassismus
361109,"Ferhats Mutter Serpil Unvar fragt: Warum müssen Eltern ihren Kindern erklären, dass sie sich in der Schule mehr anstrengen müssen, weil sie nicht die gleichen Chancen haben wie andere?",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9044149518013,103_hanau_opfer_unvar_rassismus
361110,"Dieses Gefühl, nicht dazuzugehören, anders behandelt zu werden, Vorurteilen ausgesetzt zu werden, das müssen wir überwinden.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9911559820175172,103_hanau_opfer_unvar_rassismus
361111,"Die Diskriminierungen bei der Arbeitsplatzsuche, bei Behörden, auf dem Wohnungsmarkt und in der Schule müssen beseitigt, der strukturelle Rassismus bekämpft werden, meine Damen und Herren.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.990523874759674,103_hanau_opfer_unvar_rassismus
361112,"Und wir müssen die geistigen Brandstifter benennen, die für ein Klima sorgen, in denen sich Täter ermutigt fühlen.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999169111251832,103_hanau_opfer_unvar_rassismus
361113,"Wer von Messermännern, Kopftuchmädchen und anderen Taugenichtsen spricht, wer Muslime, Migranten und Geflüchtete diffamiert, die Verbrechen der Nazizeit relativiert, wie die AfD das tut, schafft einen Nährboden für rechte Gewalt.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.999663472175598,103_hanau_opfer_unvar_rassismus
361114,"Unsere Solidarität gilt den Menschen, die Opfer von rechter Gewalt und Bedrohung werden, und unsere Solidarität gilt all denen, die sich tagtäglich gegen Rassismus engagieren, die sich den Rechten in den Weg stellen; denn die sind doch der beste Verfassungsschutz in diesem Land.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9867610931396484,103_hanau_opfer_unvar_rassismus
361115,"Gegen die Gefahr von rechts brauchen wir breite Mobilisierung, wir brauchen Bündnisse wie die „Omas gegen rechts“, wie „Black Lives Matter“, wir brauchen Antifa-Bündnisse – Kommen Sie bitte zum Schluss.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9785847067832948,103_hanau_opfer_unvar_rassismus
361116,– und „Aufstehen gegen Rassismus“.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9994850158691406,103_hanau_opfer_unvar_rassismus
361117,Zivilgesellschaftliche Initiativen und Beratungsangebote müssen gestärkt und finanziell besser ausgestattet werden.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9997164607048036,103_hanau_opfer_unvar_rassismus
361118,Bitte!,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,positive,0.9240670800209044,103_hanau_opfer_unvar_rassismus
361119,Und zum Schluss: Die Opfer von Hanau sind nicht vergessen.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.8475478291511536,103_hanau_opfer_unvar_rassismus
361120,"Ihre Angehörigen fordern zu Recht: Hanau darf keine weitere Station des rechten Terrors sein, Hanau muss die Endstation sein.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9989118576049804,103_hanau_opfer_unvar_rassismus
361121,"Frau Kollegin, ich habe die Regelung mit den fünf Minuten bei der Aktuellen Stunde nicht erfunden, und wir sollten nicht alle aus fünf Minuten sechs Minuten machen.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,negative,0.8580914735794067,103_hanau_opfer_unvar_rassismus
361122,Dann müssten wir die Geschäftsordnung ändern.,ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9788870811462402,103_hanau_opfer_unvar_rassismus
361123,"Als nächster Redner hat der Kollege Hakan Demir, SPD-Fraktion, zu seiner ersten Parlamentsrede das Wort.",ID201607500,DIE LINKE,18,2022-02-16,Janine Wissler,11005260,Zusatzpunkt 1 2022-02-16,neutral,0.9999788999557496,103_hanau_opfer_unvar_rassismus
361124,Herr Präsident!,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,positive,0.9265120029449464,103_hanau_opfer_unvar_rassismus
361125,Meine Damen und Herren!,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,positive,0.9714415073394777,103_hanau_opfer_unvar_rassismus
361126,"Ich war 35 Jahre alt, und noch nie in meinem Leben wollte ich Deutschland verlassen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,negative,0.9959035515785216,103_hanau_opfer_unvar_rassismus
361127,Doch dann kam Hanau.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9991403818130492,103_hanau_opfer_unvar_rassismus
361128,"Neun junge Menschen wurden ermordet, Menschen wie Sie und ich, Menschen, die Gedichte schrieben, Menschen, die heiraten, ein Leben haben wollten.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999860525131226,103_hanau_opfer_unvar_rassismus
361129,Niemand wird den Schmerz und das Leid der Hinterbliebenen nachempfinden können.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999884366989136,103_hanau_opfer_unvar_rassismus
361130,Dafür ist der Schmerz zu groß.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9964369535446168,103_hanau_opfer_unvar_rassismus
361131,Viele der Hinterbliebenen haben die Zimmer der Opfer unberührt gelassen.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999897480010986,103_hanau_opfer_unvar_rassismus
361132,Die Bettwäsche ist nicht abgezogen.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9841789603233336,103_hanau_opfer_unvar_rassismus
361133,"Es ist wichtig, dass wir hier gemeinsam gedenken; denn der Anschlag auf ihre Söhne und Töchter, ihre Schwestern und Brüder, Mütter und Väter war ein Anschlag auf uns alle.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9987313151359558,103_hanau_opfer_unvar_rassismus
361134,"Aber da ist noch etwas anderes, etwas, das über Trauer und Anteilnahme hinausgeht: Der Täter von Hanau hat seine Opfer nicht zufällig ausgewählt.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9915836453437804,103_hanau_opfer_unvar_rassismus
361135,"Er hat nicht zufällig die Bar „La Votre“, die Shishabar „Midnight“ und die Arena Bar mit ihrem angrenzenden Kiosk ausgewählt.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999876022338868,103_hanau_opfer_unvar_rassismus
361136,"Er tat dies, weil er wusste, dass dort Menschen arbeiten und ihren Feierabend verbringen, die Gültekin, Unvar, Gürbüz, Hashemi, Kierpacz, Kurtović, Saraçoğlu, Velkov und Păun hießen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999889135360718,103_hanau_opfer_unvar_rassismus
361137,"Er tat es aus Hass auf Menschen, die er als Ausländer wahrnahm, die er in seinem Rassismus nicht als Deutsche akzeptieren konnte.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999903440475464,103_hanau_opfer_unvar_rassismus
361138,Und wir wissen: Hanau ist kein Einzelfall.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9674513339996338,103_hanau_opfer_unvar_rassismus
361139,Noch an diesem Montag habe ich die Familie und Freunde von Burak Bektaş in meinem Wahlkreis Berlin-Neukölln getroffen.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9777176380157472,103_hanau_opfer_unvar_rassismus
361140,Er wäre an diesem Montag 32 Jahre alt geworden.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9863411784172058,103_hanau_opfer_unvar_rassismus
361141,Er wurde auf offener Straße getötet.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999711513519288,103_hanau_opfer_unvar_rassismus
361142,"Ich hatte seine Mutter mal gefragt, was wir als Politiker/-innen tun können.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9974347949028016,103_hanau_opfer_unvar_rassismus
361143,Sie sagte: Findet einfach den Mörder meines Sohnes.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9989798665046692,103_hanau_opfer_unvar_rassismus
361144,"Gestern sprach ich kurz mit Abdullah Unvar, dem Cousin von Ferhat Unvar.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9801177382469176,103_hanau_opfer_unvar_rassismus
361145,"Er fand diesen Gedanken noch wichtig: Der Großvater von Ferhat Unvar hat Straßen in Hanau gebaut, die der Täter genutzt hat.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9997860789299012,103_hanau_opfer_unvar_rassismus
361146,"– Der Großvater hat also etwas aufgebaut, aber es gibt Menschen in diesem Land, die zerstören wollen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9957608580589294,103_hanau_opfer_unvar_rassismus
361147,Das dürfen wir nicht zulassen.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9881056547164916,103_hanau_opfer_unvar_rassismus
361148,"Straßen können vielleicht neutral sein, aber wir dürfen es nicht sein.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9598246216773988,103_hanau_opfer_unvar_rassismus
361149,Nach der Tat in Hanau wurde von einem fremdenfeindlichen Anschlag gesprochen.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999839067459106,103_hanau_opfer_unvar_rassismus
361150,"Ein Anschlag auf Fremde, die in Hanau, Langen oder Offenbach geboren wurden?",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.999675750732422,103_hanau_opfer_unvar_rassismus
361151,"Nein, sie sind keine Ausländer, keine Fremden, das waren sie auch nie.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,negative,0.979267716407776,103_hanau_opfer_unvar_rassismus
361152,"Sie sind ein Teil von uns, und sie werden es auch immer bleiben.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9891997575759888,103_hanau_opfer_unvar_rassismus
361153,"Zugegeben: Der Rassismus in dieser Gesellschaft kann dazu führen, dass Menschen unserer Gesellschaft den Rücken kehren.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999712705612184,103_hanau_opfer_unvar_rassismus
361154,Es wäre nur zu verständlich.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,negative,0.6596185564994812,103_hanau_opfer_unvar_rassismus
361155,Stattdessen leisten die Opferfamilien Aufklärungsarbeit und klagen Versäumnisse an.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999892711639404,103_hanau_opfer_unvar_rassismus
361156,"Sie erzählen ihre Geschichte, lassen das Andenken an die Opfer nicht verblassen und engagieren sich in der Kommunalpolitik und in Initiativen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999902248382568,103_hanau_opfer_unvar_rassismus
361157,Diese Kraft ist einfach beeindruckend.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,positive,0.996147394180298,103_hanau_opfer_unvar_rassismus
361158,Auch andere Menschen schöpfen Kraft aus ihrem Beispiel.,ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9999874830245972,103_hanau_opfer_unvar_rassismus
361159,"So weiß ich, dass viele Kolleginnen und Kollegen hier in diesem Raum gesagt haben, dass sie jetzt erst recht für den Bundestag kandidieren wollen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.9884850978851318,103_hanau_opfer_unvar_rassismus
361160,"Nur um einige der wenigen beispielhaft zu nennen: Kaweh Mansoori, Reem Alabali-Radovan, Sanae Abdi.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,neutral,0.99996817111969,103_hanau_opfer_unvar_rassismus
361161,"Kolleginnen und Kollegen, ich war 35 Jahre alt, und noch nie in meinem Leben wollte ich Deutschland verlassen.",ID201607600,SPD,18,2022-02-16,Hakan Demir,11005038,Zusatzpunkt 1 2022-02-16,negative,0.990151584148407,103_hanau_opfer_unvar_rassismus
